ledger,phase_group,family_id,logical_run_id,benchmark,regime,stage_count,weighting,K,horizon_steps,seed,paper_role,canonical_run_dir,step,checkpoint_step,fid_inception,fid_feature,unique_ratio,metrics_path,train_walltime_seconds,train_walltime_hours,gpu_count,train_gpu_hours,wallclock_seconds_at_step,wallclock_hours_at_step,gpu_hours_at_step,walltime_source
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,5000,5000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step005000/metrics_compare.json,37951,10.541944,1,10.541944,632.516667,0.175699,0.175699,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,10000,10000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step010000/metrics_compare.json,37951,10.541944,1,10.541944,1265.033333,0.351398,0.351398,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,15000,15000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step015000/metrics_compare.json,37951,10.541944,1,10.541944,1897.550000,0.527097,0.527097,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,20000,20000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step020000/metrics_compare.json,37951,10.541944,1,10.541944,2530.066667,0.702796,0.702796,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,25000,25000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step025000/metrics_compare.json,37951,10.541944,1,10.541944,3162.583333,0.878495,0.878495,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,30000,30000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step030000/metrics_compare.json,37951,10.541944,1,10.541944,3795.100000,1.054194,1.054194,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,35000,35000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step035000/metrics_compare.json,37951,10.541944,1,10.541944,4427.616667,1.229894,1.229894,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,40000,40000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step040000/metrics_compare.json,37951,10.541944,1,10.541944,5060.133333,1.405593,1.405593,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,45000,45000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step045000/metrics_compare.json,37951,10.541944,1,10.541944,5692.650000,1.581292,1.581292,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,50000,50000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step050000/metrics_compare.json,37951,10.541944,1,10.541944,6325.166667,1.756991,1.756991,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,55000,55000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step055000/metrics_compare.json,37951,10.541944,1,10.541944,6957.683333,1.932690,1.932690,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,60000,60000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step060000/metrics_compare.json,37951,10.541944,1,10.541944,7590.200000,2.108389,2.108389,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,65000,65000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step065000/metrics_compare.json,37951,10.541944,1,10.541944,8222.716667,2.284088,2.284088,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,70000,70000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step070000/metrics_compare.json,37951,10.541944,1,10.541944,8855.233333,2.459787,2.459787,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,75000,75000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step075000/metrics_compare.json,37951,10.541944,1,10.541944,9487.750000,2.635486,2.635486,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,80000,80000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step080000/metrics_compare.json,37951,10.541944,1,10.541944,10120.266667,2.811185,2.811185,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,85000,85000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step085000/metrics_compare.json,37951,10.541944,1,10.541944,10752.783333,2.986884,2.986884,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,90000,90000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step090000/metrics_compare.json,37951,10.541944,1,10.541944,11385.300000,3.162583,3.162583,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,95000,95000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step095000/metrics_compare.json,37951,10.541944,1,10.541944,12017.816667,3.338282,3.338282,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,100000,100000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step100000/metrics_compare.json,37951,10.541944,1,10.541944,12650.333333,3.513981,3.513981,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,105000,105000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step105000/metrics_compare.json,37951,10.541944,1,10.541944,13282.850000,3.689681,3.689681,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,110000,110000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step110000/metrics_compare.json,37951,10.541944,1,10.541944,13915.366667,3.865380,3.865380,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,115000,115000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step115000/metrics_compare.json,37951,10.541944,1,10.541944,14547.883333,4.041079,4.041079,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,120000,120000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step120000/metrics_compare.json,37951,10.541944,1,10.541944,15180.400000,4.216778,4.216778,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,125000,125000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step125000/metrics_compare.json,37951,10.541944,1,10.541944,15812.916667,4.392477,4.392477,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,130000,130000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step130000/metrics_compare.json,37951,10.541944,1,10.541944,16445.433333,4.568176,4.568176,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,135000,135000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step135000/metrics_compare.json,37951,10.541944,1,10.541944,17077.950000,4.743875,4.743875,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,140000,140000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step140000/metrics_compare.json,37951,10.541944,1,10.541944,17710.466667,4.919574,4.919574,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,145000,145000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step145000/metrics_compare.json,37951,10.541944,1,10.541944,18342.983333,5.095273,5.095273,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,150000,150000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step150000/metrics_compare.json,37951,10.541944,1,10.541944,18975.500000,5.270972,5.270972,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,155000,155000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step155000/metrics_compare.json,37951,10.541944,1,10.541944,19608.016667,5.446671,5.446671,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,160000,160000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step160000/metrics_compare.json,37951,10.541944,1,10.541944,20240.533333,5.622370,5.622370,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,165000,165000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step165000/metrics_compare.json,37951,10.541944,1,10.541944,20873.050000,5.798069,5.798069,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,170000,170000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step170000/metrics_compare.json,37951,10.541944,1,10.541944,21505.566667,5.973769,5.973769,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,175000,175000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step175000/metrics_compare.json,37951,10.541944,1,10.541944,22138.083333,6.149468,6.149468,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,180000,180000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step180000/metrics_compare.json,37951,10.541944,1,10.541944,22770.600000,6.325167,6.325167,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,185000,185000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step185000/metrics_compare.json,37951,10.541944,1,10.541944,23403.116667,6.500866,6.500866,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,190000,190000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step190000/metrics_compare.json,37951,10.541944,1,10.541944,24035.633333,6.676565,6.676565,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,195000,195000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step195000/metrics_compare.json,37951,10.541944,1,10.541944,24668.150000,6.852264,6.852264,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,200000,200000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step200000/metrics_compare.json,37951,10.541944,1,10.541944,25300.666667,7.027963,7.027963,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,205000,205000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step205000/metrics_compare.json,37951,10.541944,1,10.541944,25933.183333,7.203662,7.203662,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,210000,210000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step210000/metrics_compare.json,37951,10.541944,1,10.541944,26565.700000,7.379361,7.379361,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,215000,215000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step215000/metrics_compare.json,37951,10.541944,1,10.541944,27198.216667,7.555060,7.555060,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,220000,220000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step220000/metrics_compare.json,37951,10.541944,1,10.541944,27830.733333,7.730759,7.730759,linear_interpolation_from_job_info_successful_attempt_total
