logical_run_id,family_id,seed,horizon_steps,gpu_count,threshold_fid,first_step,first_fid,wallclock_seconds,wallclock_hours,gpu_hours,reached,walltime_source
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed1:h300000,pipe_P4_equal_K100,1,300000,4,80,45000,74.039494020,1944.900000,0.540250,2.161000,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed1:h300000,pipe_P4_equal_K100,1,300000,4,70,120000,68.125724182,5186.400000,1.440667,5.762667,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed1:h300000,pipe_P4_equal_K100,1,300000,4,65,155000,48.921257730,6699.100000,1.860861,7.443444,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed1:h300000,pipe_P4_equal_K100,1,300000,4,60,155000,48.921257730,6699.100000,1.860861,7.443444,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed1:h300000,pipe_P4_equal_K100,1,300000,4,55,155000,48.921257730,6699.100000,1.860861,7.443444,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed1:h300000,pipe_P4_equal_K100,1,300000,4,50,155000,48.921257730,6699.100000,1.860861,7.443444,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed2:h300000,pipe_P4_equal_K100,2,300000,4,100,20000,88.093411098,852.866667,0.236907,0.947630,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed2:h300000,pipe_P4_equal_K100,2,300000,4,90,20000,88.093411098,852.866667,0.236907,0.947630,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed2:h300000,pipe_P4_equal_K100,2,300000,4,80,45000,70.865900352,1918.950000,0.533042,2.132167,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed2:h300000,pipe_P4_equal_K100,2,300000,4,70,60000,58.874212229,2558.600000,0.710722,2.842889,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed2:h300000,pipe_P4_equal_K100,2,300000,4,65,60000,58.874212229,2558.600000,0.710722,2.842889,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed2:h300000,pipe_P4_equal_K100,2,300000,4,60,60000,58.874212229,2558.600000,0.710722,2.842889,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed2:h300000,pipe_P4_equal_K100,2,300000,4,55,90000,54.842464532,3837.900000,1.066083,4.264333,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P4_equal_K100:seed2:h300000,pipe_P4_equal_K100,2,300000,4,50,240000,48.935852815,10234.400000,2.842889,11.371556,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_deepest:seed1:h300000,pipe_P8_deepest,1,300000,8,100,60000,93.292825576,14175.000000,3.937500,31.500000,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_deepest:seed1:h300000,pipe_P8_deepest,1,300000,8,90,105000,86.745316453,24806.250000,6.890625,55.125000,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_deepest:seed1:h300000,pipe_P8_deepest,1,300000,8,80,115000,78.507822082,27168.750000,7.546875,60.375000,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_deepest:seed1:h300000,pipe_P8_deepest,1,300000,8,70,295000,68.593758968,69693.750000,19.359375,154.875000,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_deepest:seed1:h300000,pipe_P8_deepest,1,300000,8,65,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_deepest:seed1:h300000,pipe_P8_deepest,1,300000,8,60,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_deepest:seed1:h300000,pipe_P8_deepest,1,300000,8,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_deepest:seed1:h300000,pipe_P8_deepest,1,300000,8,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_equal:seed1:h300000,pipe_P8_equal,1,300000,8,100,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_equal:seed1:h300000,pipe_P8_equal,1,300000,8,90,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_equal:seed1:h300000,pipe_P8_equal,1,300000,8,80,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_equal:seed1:h300000,pipe_P8_equal,1,300000,8,70,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_equal:seed1:h300000,pipe_P8_equal,1,300000,8,65,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_equal:seed1:h300000,pipe_P8_equal,1,300000,8,60,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_equal:seed1:h300000,pipe_P8_equal,1,300000,8,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:pipe_P8_equal:seed1:h300000,pipe_P8_equal,1,300000,8,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,single_P16_deepest,1,300000,1,100,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,single_P16_deepest,1,300000,1,90,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,single_P16_deepest,1,300000,1,80,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,single_P16_deepest,1,300000,1,70,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,single_P16_deepest,1,300000,1,65,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,single_P16_deepest,1,300000,1,60,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,single_P16_deepest,1,300000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,single_P16_deepest,1,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,single_P16_equal,1,300000,1,100,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,single_P16_equal,1,300000,1,90,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,single_P16_equal,1,300000,1,80,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,single_P16_equal,1,300000,1,70,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,single_P16_equal,1,300000,1,65,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,single_P16_equal,1,300000,1,60,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,single_P16_equal,1,300000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,single_P16_equal,1,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,single_P1_terminal,1,300000,1,100,15000,98.967843830,1495.050000,0.415292,0.415292,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,single_P1_terminal,1,300000,1,90,25000,87.530372742,2491.750000,0.692153,0.692153,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,single_P1_terminal,1,300000,1,80,60000,78.757773930,5980.200000,1.661167,1.661167,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,single_P1_terminal,1,300000,1,70,85000,61.630460049,8471.950000,2.353319,2.353319,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,single_P1_terminal,1,300000,1,65,85000,61.630460049,8471.950000,2.353319,2.353319,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,single_P1_terminal,1,300000,1,60,220000,56.311685305,21927.400000,6.090944,6.090944,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,single_P1_terminal,1,300000,1,55,280000,52.758104238,27907.600000,7.752111,7.752111,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h300000,single_P1_terminal,1,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h500000,single_P1_terminal,1,500000,1,100,15000,98.498825030,1499.910000,0.416642,0.416642,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h500000,single_P1_terminal,1,500000,1,90,25000,89.918959882,2499.850000,0.694403,0.694403,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h500000,single_P1_terminal,1,500000,1,80,75000,67.246416155,7499.550000,2.083208,2.083208,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h500000,single_P1_terminal,1,500000,1,70,75000,67.246416155,7499.550000,2.083208,2.083208,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h500000,single_P1_terminal,1,500000,1,65,105000,64.368093942,10499.370000,2.916492,2.916492,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h500000,single_P1_terminal,1,500000,1,60,215000,57.292519603,21498.710000,5.971864,5.971864,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h500000,single_P1_terminal,1,500000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed1:h500000,single_P1_terminal,1,500000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h300000,single_P1_terminal,2,300000,1,100,15000,97.504774779,1501.100000,0.416972,0.416972,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h300000,single_P1_terminal,2,300000,1,90,30000,89.333409903,3002.200000,0.833944,0.833944,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h300000,single_P1_terminal,2,300000,1,80,35000,77.586570023,3502.566667,0.972935,0.972935,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h300000,single_P1_terminal,2,300000,1,70,55000,69.868858826,5504.033333,1.528898,1.528898,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h300000,single_P1_terminal,2,300000,1,65,120000,61.910502802,12008.800000,3.335778,3.335778,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h300000,single_P1_terminal,2,300000,1,60,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h300000,single_P1_terminal,2,300000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h300000,single_P1_terminal,2,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h500000,single_P1_terminal,2,500000,1,100,15000,99.680262297,1500.300000,0.416750,0.416750,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h500000,single_P1_terminal,2,500000,1,90,35000,74.539723848,3500.700000,0.972417,0.972417,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h500000,single_P1_terminal,2,500000,1,80,35000,74.539723848,3500.700000,0.972417,0.972417,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h500000,single_P1_terminal,2,500000,1,70,65000,66.588546872,6501.300000,1.805917,1.805917,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h500000,single_P1_terminal,2,500000,1,65,120000,58.633832945,12002.400000,3.334000,3.334000,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h500000,single_P1_terminal,2,500000,1,60,120000,58.633832945,12002.400000,3.334000,3.334000,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h500000,single_P1_terminal,2,500000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed2:h500000,single_P1_terminal,2,500000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h300000,single_P1_terminal,3,300000,1,100,20000,85.794642318,1304.333333,0.362315,0.362315,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h300000,single_P1_terminal,3,300000,1,90,20000,85.794642318,1304.333333,0.362315,0.362315,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h300000,single_P1_terminal,3,300000,1,80,35000,78.052387699,2282.583333,0.634051,0.634051,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h300000,single_P1_terminal,3,300000,1,70,50000,69.362968496,3260.833333,0.905787,0.905787,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h300000,single_P1_terminal,3,300000,1,65,75000,60.971011029,4891.250000,1.358681,1.358681,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h300000,single_P1_terminal,3,300000,1,60,95000,56.390830040,6195.583333,1.720995,1.720995,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h300000,single_P1_terminal,3,300000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h300000,single_P1_terminal,3,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h500000,single_P1_terminal,3,500000,1,100,20000,82.644269958,1991.400000,0.553167,0.553167,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h500000,single_P1_terminal,3,500000,1,90,20000,82.644269958,1991.400000,0.553167,0.553167,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h500000,single_P1_terminal,3,500000,1,80,30000,78.667576746,2987.100000,0.829750,0.829750,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h500000,single_P1_terminal,3,500000,1,70,55000,67.057826906,5476.350000,1.521208,1.521208,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h500000,single_P1_terminal,3,500000,1,65,75000,60.204425010,7467.750000,2.074375,2.074375,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h500000,single_P1_terminal,3,500000,1,60,95000,58.404484510,9459.150000,2.627542,2.627542,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h500000,single_P1_terminal,3,500000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P1_terminal:seed3:h500000,single_P1_terminal,3,500000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h300000,single_P2_deepest,1,300000,1,100,25000,97.349504051,2537.583333,0.704884,0.704884,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h300000,single_P2_deepest,1,300000,1,90,35000,73.675179374,3552.616667,0.986838,0.986838,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h300000,single_P2_deepest,1,300000,1,80,35000,73.675179374,3552.616667,0.986838,0.986838,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h300000,single_P2_deepest,1,300000,1,70,115000,65.239393514,11672.883333,3.242468,3.242468,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h300000,single_P2_deepest,1,300000,1,65,145000,60.005678159,14717.983333,4.088329,4.088329,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h300000,single_P2_deepest,1,300000,1,60,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h300000,single_P2_deepest,1,300000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h300000,single_P2_deepest,1,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h500000,single_P2_deepest,1,500000,1,100,20000,93.183600625,2027.600000,0.563222,0.563222,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h500000,single_P2_deepest,1,500000,1,90,35000,74.898034970,3548.300000,0.985639,0.985639,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h500000,single_P2_deepest,1,500000,1,80,35000,74.898034970,3548.300000,0.985639,0.985639,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h500000,single_P2_deepest,1,500000,1,70,45000,65.539478803,4562.100000,1.267250,1.267250,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h500000,single_P2_deepest,1,500000,1,65,115000,61.604385157,11658.700000,3.238528,3.238528,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h500000,single_P2_deepest,1,500000,1,60,150000,59.512926940,15207.000000,4.224167,4.224167,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h500000,single_P2_deepest,1,500000,1,55,425000,54.573617640,43086.500000,11.968472,11.968472,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed1:h500000,single_P2_deepest,1,500000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h300000,single_P2_deepest,2,300000,1,100,15000,96.560510463,1519.800000,0.422167,0.422167,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h300000,single_P2_deepest,2,300000,1,90,20000,81.278023883,2026.400000,0.562889,0.562889,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h300000,single_P2_deepest,2,300000,1,80,30000,76.488903497,3039.600000,0.844333,0.844333,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h300000,single_P2_deepest,2,300000,1,70,55000,66.800214466,5572.600000,1.547944,1.547944,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h300000,single_P2_deepest,2,300000,1,65,105000,59.412397081,10638.600000,2.955167,2.955167,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h300000,single_P2_deepest,2,300000,1,60,105000,59.412397081,10638.600000,2.955167,2.955167,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h300000,single_P2_deepest,2,300000,1,55,285000,54.598097909,28876.200000,8.021167,8.021167,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h300000,single_P2_deepest,2,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h500000,single_P2_deepest,2,500000,1,100,15000,83.489388119,1466.700000,0.407417,0.407417,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h500000,single_P2_deepest,2,500000,1,90,15000,83.489388119,1466.700000,0.407417,0.407417,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h500000,single_P2_deepest,2,500000,1,80,40000,75.225594712,3911.200000,1.086444,1.086444,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h500000,single_P2_deepest,2,500000,1,70,60000,67.633551302,5866.800000,1.629667,1.629667,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h500000,single_P2_deepest,2,500000,1,65,80000,60.507500325,7822.400000,2.172889,2.172889,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h500000,single_P2_deepest,2,500000,1,60,300000,59.993091181,29334.000000,8.148333,8.148333,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h500000,single_P2_deepest,2,500000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed2:h500000,single_P2_deepest,2,500000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h300000,single_P2_deepest,3,300000,1,100,20000,95.136604372,2043.733333,0.567704,0.567704,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h300000,single_P2_deepest,3,300000,1,90,25000,81.769913796,2554.666667,0.709630,0.709630,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h300000,single_P2_deepest,3,300000,1,80,30000,72.779564214,3065.600000,0.851556,0.851556,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h300000,single_P2_deepest,3,300000,1,70,45000,68.496402923,4598.400000,1.277333,1.277333,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h300000,single_P2_deepest,3,300000,1,65,65000,59.918148826,6642.133333,1.845037,1.845037,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h300000,single_P2_deepest,3,300000,1,60,65000,59.918148826,6642.133333,1.845037,1.845037,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h300000,single_P2_deepest,3,300000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h300000,single_P2_deepest,3,300000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h500000,single_P2_deepest,3,500000,1,100,25000,85.826635263,2533.150000,0.703653,0.703653,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h500000,single_P2_deepest,3,500000,1,90,25000,85.826635263,2533.150000,0.703653,0.703653,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h500000,single_P2_deepest,3,500000,1,80,30000,77.587810371,3039.780000,0.844383,0.844383,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h500000,single_P2_deepest,3,500000,1,70,60000,68.410775988,6079.560000,1.688767,1.688767,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h500000,single_P2_deepest,3,500000,1,65,135000,64.613644296,13679.010000,3.799725,3.799725,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h500000,single_P2_deepest,3,500000,1,60,335000,57.903694996,33944.210000,9.428947,9.428947,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h500000,single_P2_deepest,3,500000,1,55,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_deepest:seed3:h500000,single_P2_deepest,3,500000,1,50,,,,,,no,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h300000,single_P2_equal,1,300000,1,100,15000,97.185732523,1528.950000,0.424708,0.424708,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h300000,single_P2_equal,1,300000,1,90,25000,65.621896736,2548.250000,0.707847,0.707847,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h300000,single_P2_equal,1,300000,1,80,25000,65.621896736,2548.250000,0.707847,0.707847,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h300000,single_P2_equal,1,300000,1,70,25000,65.621896736,2548.250000,0.707847,0.707847,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h300000,single_P2_equal,1,300000,1,65,65000,61.183268978,6625.450000,1.840403,1.840403,yes,linear_interpolation_from_job_info_successful_attempt_total
current_cifar_paper:cifar10:single_P2_equal:seed1:h300000,single_P2_equal,1,300000,1,60,150000,57.043916737,15289.500000,4.247083,4.247083,yes,linear_interpolation_from_job_info_successful_attempt_total
