ledger,phase_group,family_id,logical_run_id,benchmark,regime,stage_count,weighting,K,horizon_steps,seed,paper_role,canonical_run_dir,step,checkpoint_step,fid_inception,fid_feature,unique_ratio,metrics_path
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,215000,215000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step215000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,220000,220000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step220000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,225000,225000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step225000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,230000,230000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step230000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,235000,235000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step235000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,240000,240000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step240000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,245000,245000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step245000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,250000,250000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step250000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,255000,255000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step255000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,260000,260000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step260000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,265000,265000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step265000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,270000,270000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step270000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,275000,275000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step275000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,280000,280000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step280000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,285000,285000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step285000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,290000,290000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step290000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,295000,295000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step295000/metrics_compare.json
current_cifar_paper,O1,single_P16_equal,current_cifar_paper:cifar10:single_P16_equal:seed1:h300000,cifar10,single_emulation,16,equal,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655,300000,300000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_uniform_K100_seed1_300k_20260415_152655/trajectory/step300000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,5000,5000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step005000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,10000,10000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step010000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,15000,15000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step015000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,20000,20000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step020000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,25000,25000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step025000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,30000,30000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step030000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,35000,35000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step035000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,40000,40000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step040000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,45000,45000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step045000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,50000,50000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step050000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,55000,55000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step055000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,60000,60000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step060000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,65000,65000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step065000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,70000,70000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step070000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,75000,75000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step075000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,80000,80000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step080000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,85000,85000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step085000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,90000,90000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step090000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,95000,95000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step095000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,100000,100000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step100000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,105000,105000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step105000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,110000,110000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step110000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,115000,115000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step115000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,120000,120000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step120000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,125000,125000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step125000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,130000,130000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step130000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,135000,135000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step135000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,140000,140000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step140000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,145000,145000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step145000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,150000,150000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step150000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,155000,155000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step155000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,160000,160000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step160000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,165000,165000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step165000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,170000,170000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step170000/metrics_compare.json
current_cifar_paper,O1,single_P16_deepest,current_cifar_paper:cifar10:single_P16_deepest:seed1:h300000,cifar10,single_emulation,16,deepest,100,300000,1,appendix,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655,175000,175000,,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_objective_first_followup/O1/O1_single_pipe_emul_P16_deep_K100_seed1_300k_20260415_152655/trajectory/step175000/metrics_compare.json
