logical_exp_id,resume_job_id,resume_from_ckpt,submitted_at,pbs_path,run_dir,notes
L2_pipe_P8_equal_K400_s500k_seed3,7141011.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,latest,2026-05-11T01:02:26.904072+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_pipe_P8_equal_K400_s500k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed3,dependent auto successor after 7132721; resolves latest checkpoint at job start
L1_ddp_fullk_K400_s300k_seed3,7150606.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed3/checkpoints/ckpt_step79999.pt,2026-05-12T18:52:39.988830+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed3,manual resume after watcher stopped; prior successor exited before target
L2_pipe_P8_equal_K400_s500k_seed2,7150607.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed2/checkpoints/ckpt_step324999.pt,2026-05-12T18:52:40.668391+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_pipe_P8_equal_K400_s500k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed2,manual resume after watcher stopped; prior successor exited before target
L1_ddp_fullk_K400_s300k_seed2,7150976.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed2/checkpoints/ckpt_step164999.pt,2026-05-12T20:23:18.196471+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed2,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed1,7151219.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1/checkpoints/ckpt_step154999.pt,2026-05-12T21:38:21.437739+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1,immediate auto resume from latest known checkpoint
L2_ddp_fullk_K400_s500k_seed1,7152407.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed1/checkpoints/ckpt_step159999.pt,2026-05-13T01:53:31.298414+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_ddp_fullk_K400_s500k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed1,immediate auto resume from latest known checkpoint
L2_ddp_fullk_K400_s500k_seed2,7152683.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed2/checkpoints/ckpt_step159999.pt,2026-05-13T02:53:34.346480+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_ddp_fullk_K400_s500k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed2,immediate auto resume from latest known checkpoint
L2_pipe_P8_equal_K400_s500k_seed2,7154971.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed2/checkpoints/ckpt_step324999.pt,2026-05-13T09:38:50.256293+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_pipe_P8_equal_K400_s500k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed2,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed3,7155362.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed3/checkpoints/ckpt_step79999.pt,2026-05-13T10:38:52.711129+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed3,immediate auto resume from latest known checkpoint
L2_ddp_fullk_K400_s500k_seed3,7156195.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed3/checkpoints/ckpt_step94999.pt,2026-05-13T13:08:58.524253+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_ddp_fullk_K400_s500k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed3,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed1,7157881.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1/checkpoints/ckpt_step154999.pt,2026-05-13T19:54:18.150664+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1,immediate auto resume from latest known checkpoint
L2_pipe_P8_equal_K400_s500k_seed2,7157882.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed2/checkpoints/ckpt_step324999.pt,2026-05-13T19:54:18.544250+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_pipe_P8_equal_K400_s500k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed2,immediate auto resume from latest known checkpoint
L2_ddp_fullk_K400_s500k_seed3,7158180.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed3/checkpoints/ckpt_step104999.pt,2026-05-14T10:09:51.463178+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_ddp_fullk_K400_s500k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed3,immediate auto resume from latest known checkpoint
L2_pipe_P8_equal_K400_s500k_seed3,7158181.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed3/checkpoints/ckpt_step344999.pt,2026-05-14T10:09:51.967545+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_pipe_P8_equal_K400_s500k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed3,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed1,7158183.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1/checkpoints/ckpt_step159999.pt,2026-05-14T10:24:52.939116+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed2,7158184.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed2/checkpoints/ckpt_step209999.pt,2026-05-14T10:24:53.334249+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed2,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed3,7158185.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed3/checkpoints/ckpt_step109999.pt,2026-05-14T10:24:53.841864+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed3,immediate auto resume from latest known checkpoint
L2_ddp_fullk_K400_s500k_seed1,7158186.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed1/checkpoints/ckpt_step199999.pt,2026-05-14T10:24:54.232656+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_ddp_fullk_K400_s500k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed1,immediate auto resume from latest known checkpoint
L2_pipe_P8_equal_K400_s500k_seed2,7158190.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed2/checkpoints/ckpt_step324999.pt,2026-05-14T10:39:55.146791+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_pipe_P8_equal_K400_s500k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed2,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed1,7158196.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1/checkpoints/ckpt_step159999.pt,2026-05-14T11:09:56.603041+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed2,7158197.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed2/checkpoints/ckpt_step209999.pt,2026-05-14T11:09:57.208285+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed2,immediate auto resume from latest known checkpoint
L2_ddp_fullk_K400_s500k_seed2,7158198.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed2/checkpoints/ckpt_step189999.pt,2026-05-14T11:09:57.731988+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_ddp_fullk_K400_s500k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed2,immediate auto resume from latest known checkpoint
L2_ddp_fullk_K400_s500k_seed3,7158199.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed3/checkpoints/ckpt_step104999.pt,2026-05-14T11:09:58.412144+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_ddp_fullk_K400_s500k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed3,immediate auto resume from latest known checkpoint
L2_pipe_P8_equal_K400_s500k_seed3,7158202.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed3/checkpoints/ckpt_step344999.pt,2026-05-14T11:24:59.330794+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_pipe_P8_equal_K400_s500k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed3,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed1,7158247.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1/checkpoints/ckpt_step159999.pt,2026-05-14T12:25:01.728246+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed2,7158248.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed2/checkpoints/ckpt_step209999.pt,2026-05-14T12:25:02.232369+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed2,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed3,7158249.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed3/checkpoints/ckpt_step109999.pt,2026-05-14T12:25:02.791334+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed3,immediate auto resume from latest known checkpoint
L2_ddp_fullk_K400_s500k_seed1,7158250.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed1/checkpoints/ckpt_step199999.pt,2026-05-14T12:25:03.339288+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_ddp_fullk_K400_s500k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed1,immediate auto resume from latest known checkpoint
L2_pipe_P8_equal_K400_s500k_seed2,7158254.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed2/checkpoints/ckpt_step324999.pt,2026-05-14T12:40:04.406802+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_pipe_P8_equal_K400_s500k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed2,immediate auto resume from latest known checkpoint
L2_ddp_fullk_K400_s500k_seed3,7158255.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed3/checkpoints/ckpt_step104999.pt,2026-05-14T12:40:04.943211+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_ddp_fullk_K400_s500k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed3,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed1,7158258.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1/checkpoints/ckpt_step159999.pt,2026-05-14T12:55:05.835975+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed2,7158259.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed2/checkpoints/ckpt_step209999.pt,2026-05-14T12:55:06.363856+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed2,immediate auto resume from latest known checkpoint
L2_pipe_P8_equal_K400_s500k_seed3,7158260.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed3/checkpoints/ckpt_step344999.pt,2026-05-14T12:55:06.865489+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_pipe_P8_equal_K400_s500k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed3,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed3,7158264.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed3/checkpoints/ckpt_step109999.pt,2026-05-14T13:10:07.788003+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed3,immediate auto resume from latest known checkpoint
L2_ddp_fullk_K400_s500k_seed1,7158265.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed1/checkpoints/ckpt_step199999.pt,2026-05-14T13:10:08.424105+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_ddp_fullk_K400_s500k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed1,immediate auto resume from latest known checkpoint
L2_ddp_fullk_K400_s500k_seed2,7158266.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed2/checkpoints/ckpt_step189999.pt,2026-05-14T13:10:09.155314+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_ddp_fullk_K400_s500k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed2,immediate auto resume from latest known checkpoint
L2_pipe_P8_equal_K400_s500k_seed2,7158267.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed2/checkpoints/ckpt_step324999.pt,2026-05-14T13:10:09.994084+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_pipe_P8_equal_K400_s500k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed2,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed1,7158271.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1/checkpoints/ckpt_step159999.pt,2026-05-14T13:25:10.872121+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed2,7158272.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed2/checkpoints/ckpt_step209999.pt,2026-05-14T13:25:11.390739+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed2.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed2,immediate auto resume from latest known checkpoint
L2_ddp_fullk_K400_s500k_seed3,7158273.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed3/checkpoints/ckpt_step104999.pt,2026-05-14T13:25:11.830569+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_ddp_fullk_K400_s500k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed3,immediate auto resume from latest known checkpoint
L2_pipe_P8_equal_K400_s500k_seed3,7158274.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed3/checkpoints/ckpt_step344999.pt,2026-05-14T13:25:12.220144+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_pipe_P8_equal_K400_s500k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_pipe_P8_equal_K400_s500k_seed3,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed3,7158305.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed3/checkpoints/ckpt_step109999.pt,2026-05-14T13:55:13.772953+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed3.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed3,immediate auto resume from latest known checkpoint
L2_ddp_fullk_K400_s500k_seed1,7158306.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed1/checkpoints/ckpt_step199999.pt,2026-05-14T13:55:14.407602+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L2_ddp_fullk_K400_s500k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L2/L2_ddp_fullk_K400_s500k_seed1,immediate auto resume from latest known checkpoint
L1_ddp_fullk_K400_s300k_seed1,7158322.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1/checkpoints/ckpt_step159999.pt,2026-05-14T14:10:15.310536+00:00,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/pbs/L1_ddp_fullk_K400_s300k_seed1.pbs,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_long_k_scaling/runs/L1/L1_ddp_fullk_K400_s300k_seed1,immediate auto resume from latest known checkpoint
